pl_name,hostname,disposition,disp_refname,discoverymethod,disc_facility,soltype,pl_refname,st_refname,sy_refname,rastr,decstr,rowupdate,pl_pubdate,releasedate,default_flag,sy_snum,sy_pnum,disc_year,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,ttv_flag,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masslim,st_logg,st_loggerr1,st_loggerr2,st_logglim,ra,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,flux__sum_values,flux__median,flux__mean,flux__length,flux__standard_deviation,flux__variance,flux__root_mean_square,flux__maximum,flux__absolute_maximum,flux__minimum
EPIC 205046529.01,EPIC 205046529,FALSE POSITIVE,Rizzuto et al. 2017,Transit,K2,Published Candidate,<a refstr=RIZZUTO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..224R/abstract target=ref>Rizzuto et al. 2017</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h10m26.39s,-19d39m50.99s,2017-12-14,2017-12,2017-12-14,1,1.0,0.0,2017.0,0.0,1.8361,0.00041,-0.00041,0.0,2.57,0.24523316,-0.27,0.0,0.22928004,0.02187824,-0.02408783,0.0,0.0,5298.0,114.835,-111.925,0.0,0.9,0.052,-0.045,0.0,0.88,0.0,4.4805,0.0748335,-0.0753969999999999,0.0,242.6099732,-19.6641652,319.814,4.6875,-4.574,16.939,0.435,-0.435,10.402,0.026,-0.026,13.12655,0.000424,-0.000424,2473.6160008343586,1.0,1.000249090511265,2473.0,0.0112257953389408,0.0001260184809917,1.0003120820771911,1.045091958093351,1.045091958093351,0.9698064368638232
EPIC 205047565.01,EPIC 205047565,CANDIDATE,Barros et al. 2016,Transit,K2,Published Candidate,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h40m10.41s,-19d39m33.86s,2016-12-21,2016-10,2016-12-21,1,1.0,0.0,2016.0,0.0,14.5444413,0.00041,-0.00041,0.0,2.57,0.24523316,-0.27,0.0,0.22928004,0.02187824,-0.02408783,0.0,0.0,5298.0,114.835,-111.925,0.0,0.9,0.052,-0.045,0.0,0.88,0.0,4.4805,0.0748335,-0.0753969999999999,0.0,250.0433702,-19.6594062,319.814,4.6875,-4.574,15.89,0.252,-0.252,10.916,0.023,-0.023,13.12655,0.000424,-0.000424,2435.0145294556605,1.0,1.0000059669222423,2435.0,0.0005790940265092,3.353498915387185e-07,1.0000061345961735,1.002187958153888,1.002187958153888,0.9977745418294852
EPIC 205050711.01,EPIC 205050711,CANDIDATE,Barros et al. 2016,Transit,K2,Published Candidate,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h50m39.26s,-19d38m38.22s,2016-12-21,2016-10,2016-12-21,1,1.0,0.0,2016.0,0.0,4.30221683,0.00041,-0.00041,0.0,2.57,0.24523316,-0.27,0.0,0.22928004,0.02187824,-0.02408783,0.0,0.0,7168.62,189.56,-206.35,0.0,4.08069,0.313575,-0.214154,0.0,1.6,0.0,3.42072,0.106447,-0.0936,0.0,252.6635796,-19.6439489,684.616,22.738,-21.344,10.818,0.008,-0.008,9.233,0.023,-0.023,10.5502,0.000365,-0.000365,2310.9092520919007,1.0,0.9999607321903508,2311.0,0.0007510518787542,5.640789245803206e-07,0.9999610142408488,1.003569684017141,1.003569684017141,0.996045600783367
EPIC 205064326.01,EPIC 205064326,FALSE POSITIVE,Crossfield et al. 2016,Transit,K2,Published Candidate,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h47m33.21s,-19d34m45.70s,2019-09-05,2019-09,2019-09-05,1,1.0,0.0,2016.0,0.0,8.02335,0.00018,-0.00017,0.0,86.0,23.0,-33.0,0.0,7.7,2.1,-2.9,0.0,0.0,5298.0,114.835,-111.925,0.0,5.13,0.14,-0.22,0.0,0.88,0.0,4.4805,0.0748335,-0.0753969999999999,0.0,251.8883544,-19.5793619,933.196,63.696,-63.696,13.598,0.126,-0.126,9.794,0.023,-0.023,12.8641,0.000322,-0.000322,2440.0269979295,1.0,1.000011064725205,2440.0,0.0005082903445297,2.583590743421582e-07,1.0000111939033045,1.002508798561356,1.002508798561356,0.9974953907524992
EPIC 205084841.01,EPIC 205084841,CANDIDATE,Kruse et al. 2019,Transit,K2,Published Candidate,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h33m35.82s,-19d28m45.31s,2019-09-05,2019-09,2019-09-05,1,1.0,0.0,2016.0,0.0,11.31028,0.00032,-0.00032,0.0,18.9,4.6,-1.1,0.0,1.69,0.41,-0.098,0.0,0.0,5298.0,114.835,-111.925,0.0,1.44,0.352,-0.058,0.0,0.88,0.0,4.4805,0.0748335,-0.0753969999999999,0.0,248.3992331,-19.4792517,843.771,37.301,-34.318,16.465,1.133,-1.133,12.612,0.027,-0.027,15.8276,0.000433,-0.000433,2434.3766896366647,1.0,1.0001547615598458,2434.0,0.0025055112702544,6.277586725372229e-06,1.0001578998625955,1.012559548133295,1.012559548133295,0.987484103089827
EPIC 205145448.01,EPIC 205145448,CANDIDATE,Barros et al. 2016,Transit,K2,Published Candidate,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h33m47.67s,-19d10m40.15s,2016-12-21,2016-10,2016-12-21,1,1.0,0.0,2016.0,0.0,16.63091654,0.00041,-0.00041,0.0,2.57,0.24523316,-0.27,0.0,0.22928004,0.02187824,-0.02408783,0.0,0.0,5121.0,333.68,-1218.51,0.0,1.27372,0.09912,-0.084207,0.0,0.862,0.0,4.16342,0.089417,-0.156459,0.0,248.448636,-19.1778194,233.887,1.676,-1.654,14.545,0.229,-0.229,10.12,0.021,-0.021,13.5906,0.000729,-0.000729,2470.723714663136,1.0,1.0002930018879093,2470.0,0.0077208574753982,5.961164015541373e-05,1.0003227985335936,1.0214243214771137,1.0214243214771137,0.962684274060498
EPIC 205146011.01,EPIC 205146011,CANDIDATE,Kruse et al. 2019,Transit,K2,Published Candidate,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h11m07.96s,-19d10m30.71s,2019-09-05,2019-09,2019-09-05,1,1.0,0.0,2019.0,0.0,1.057171,6.1e-05,-5.9e-05,0.0,1.51,0.25,-0.23,0.0,0.135,0.022,-0.021,0.0,0.0,5298.0,114.835,-111.925,0.0,1.004,0.151,-0.05,0.0,0.88,0.0,4.4805,0.0748335,-0.0753969999999999,0.0,242.7831769,-19.1751977,265.263,1.993,-1.964,13.826,0.092,-0.092,10.704,0.023,-0.023,13.2285,0.000271,-0.000271,2455.0235282260187,1.0,1.0000095837987857,2455.0,0.0003220236134214,1.0369920760103617e-07,1.0000096356478914,1.0014632805552046,1.0014632805552046,0.9984961366089268
EPIC 205148699.01,EPIC 205148699,FALSE POSITIVE,Crossfield et al. 2016,Transit,K2,Published Candidate,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h52m38.51s,-19d09m42.12s,2019-09-05,2019-09,2019-09-05,1,1.0,0.0,2016.0,0.0,4.377339,1e-05,-1e-05,0.0,31.9,1.3,-1.8,0.0,2.85,0.12,-0.16,0.0,0.0,5298.0,114.835,-111.925,0.0,1.691,0.063,-0.094,0.0,0.88,0.0,4.4805,0.0748335,-0.0753969999999999,0.0,253.1604535,-19.1616989,476.35,27.91,-25.025,12.706,0.069,-0.069,10.554,0.022,-0.022,12.4132,0.000269,-0.000269,2444.3443058345533,0.9999994457202012,0.99973182242722,2445.0,0.0037628290438625,1.415888241333539e-05,0.9997389037424044,1.0171872339649115,1.0171872339649115,0.9813013123354944
EPIC 205152172.01,EPIC 205152172,CANDIDATE,Kruse et al. 2019,Transit,K2,Published Candidate,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h20m43.17s,-19d08m39.53s,2019-09-05,2019-09,2019-09-05,1,1.0,0.0,2016.0,0.0,0.980294,2.6e-05,-2.4e-05,0.0,1.81,0.34,-0.45,0.0,0.161,0.03,-0.04,0.0,0.0,5298.0,114.835,-111.925,0.0,0.685,0.115,-0.047,0.0,0.88,0.0,4.4805,0.0748335,-0.0753969999999999,0.0,245.1798804,-19.1443126,157.823,0.59,-0.59,14.147,0.092,-0.092,10.524,0.019,-0.019,13.4865,0.000186,-0.000186,2464.0105736880146,1.0,1.0000042912694864,2464.0,0.0003426072619965,1.1737973597275665e-07,1.000004349959101,1.0016959357516513,1.0016959357516513,0.998363902403438
EPIC 205170731.01,EPIC 205170731,CANDIDATE,Kruse et al. 2019,Transit,K2,Published Candidate,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h46m21.95s,-19d03m00.66s,2019-09-05,2019-09,2019-09-05,1,1.0,0.0,2019.0,0.0,14.2005,0.0027,-0.0025,0.0,2.36,0.3,-1.97,0.0,0.211,0.03,-0.176,0.0,0.0,5298.0,114.835,-111.925,0.0,0.786,0.078,-0.639,0.0,0.88,0.0,4.4805,0.0748335,-0.0753969999999999,0.0,251.5914378,-19.0501824,219.312,1.889,-1.859,13.507,0.126,-0.126,10.377,0.023,-0.023,12.9486,0.000342,-0.000342,2458.0184641377373,1.0,1.0000075118542462,2458.0,0.0002470763532497,6.104672433521683e-08,1.0000075423773789,1.0012295128124418,1.0012295128124418,0.9989662245673172
EPIC 205205452.01,EPIC 205205452,CANDIDATE,Kruse et al. 2019,Transit,K2,Published Candidate,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h43m01.70s,-18d52m16.77s,2019-09-05,2019-09,2019-09-05,1,1.0,0.0,2019.0,0.0,28.8077,0.0024,-0.0028,0.0,2.08,0.88,-53.27,0.0,0.186,0.079,-4.752,0.0,0.0,5298.0,114.835,-111.925,0.0,0.215,0.09,-5.51,0.0,0.88,0.0,4.4805,0.0748335,-0.0753969999999999,0.0,250.7570798,-18.8713241,97.068,0.9924,-0.9728,17.58,0.2,-0.2,12.816,0.028,-0.028,16.5654,0.000656,-0.000656,2448.845904445513,1.0,0.9999370781729332,2449.0,0.002687204973519,7.221070569705413e-06,0.9999406889288944,1.0115375279041456,1.0115375279041456,0.9868363361994696
EPIC 205224877.01,EPIC 205224877,CANDIDATE,Kruse et al. 2019,Transit,K2,Published Candidate,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h21m04.78s,-18d46m09.00s,2019-09-05,2019-09,2019-09-05,1,1.0,0.0,2019.0,0.0,3.75927,0.00031,-0.00032,0.0,68.0,64.0,-35.0,0.0,6.1,5.7,-3.1,0.0,0.0,5298.0,114.835,-111.925,0.0,10.7,10.0,-4.8,0.0,0.88,0.0,4.4805,0.0748335,-0.0753969999999999,0.0,245.2698986,-18.7691674,272.331,7.453,-7.072,17.8714,0.0474,-0.0474,12.762,0.03,-0.03,16.6205,0.000678,-0.000678,2464.0834705395678,1.0,1.0000338760306686,2464.0,0.0026524835025811,7.035668731465218e-06,1.0000373937396811,1.013215807440019,1.013215807440019,0.9878350228095538
EPIC 205242733.01,EPIC 205242733,CANDIDATE,Kruse et al. 2019,Transit,K2,Published Candidate,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h27m31.17s,-18d40m30.96s,2019-09-05,2019-09,2019-09-05,1,1.0,0.0,2016.0,0.0,2.41628,0.00016,-0.00017,0.0,2.68,0.58,-0.74,0.0,0.239,0.052,-0.066,0.0,0.0,5298.0,114.835,-111.925,0.0,1.01,0.21,-0.21,0.0,0.88,0.0,4.4805,0.0748335,-0.0753969999999999,0.0,246.879865,-18.6752663,271.855,2.595,-2.547,14.625,0.16,-0.16,10.487,0.023,-0.023,13.8065,0.000307,-0.000307,2463.044530052076,1.0,1.000018079598894,2463.0,0.0004267196322697,1.8208964456439845e-07,1.0000181706420663,1.0020844131540805,1.0020844131540805,0.99811926284993
EPIC 205252523.01,EPIC 205252523,CANDIDATE,Vanderburg et al. 2016,Transit,K2,Published Candidate,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h28m10.43s,-18d37m26.23s,2015-12-05,2016-01,2015-12-05,1,1.0,0.0,2016.0,0.0,4.4984354,0.00041,-0.00041,0.0,3.12,0.24523316,-0.27,0.0,0.27834776,0.02187824,-0.02408783,0.0,0.0,4309.0,114.835,-111.925,0.0,0.66,0.052,-0.045,0.0,0.88,0.0,4.4805,0.0748335,-0.0753969999999999,0.0,247.0434622,-18.6239525,533.784,21.157,-19.628,15.788,0.217,-0.217,12.084,0.029,-0.029,15.1915,0.000434,-0.000434,2446.104866049218,1.0,1.0000428724649295,2446.0,0.0011726086537711,1.3750110548989648e-06,1.000043559940747,1.0058258943328224,1.0058258943328224,0.9957731922564172
EPIC 205377483.01,EPIC 205377483,CANDIDATE,Kruse et al. 2019,Transit,K2,Published Candidate,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h09m15.98s,-17d56m36.96s,2019-09-05,2019-09,2019-09-05,1,1.0,0.0,2019.0,0.0,0.3938505,4.9e-06,-4.9e-06,0.0,13.7,4.1,-4.9,0.0,1.22,0.37,-0.44,0.0,0.0,5298.0,114.835,-111.925,0.0,2.16,0.18,-0.27,0.0,0.88,0.0,4.4805,0.0748335,-0.0753969999999999,0.0,242.3165723,-17.9436003,1418.18,111.29,-96.42,12.831,0.046,-0.046,11.692,0.019,-0.019,12.5915,0.00029,-0.00029,2454.0184797067623,1.0,1.0000075304428535,2454.0,0.0002218801236425,4.9230789267614165e-08,1.0000075550580625,1.0010405712331496,1.0010405712331496,0.9989020019374756
EPIC 205463986.01,EPIC 205463986,CANDIDATE,Vanderburg et al. 2016,Transit,K2,Published Candidate,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h06m06.61s,-17d25m02.43s,2015-12-05,2016-01,2015-12-05,1,1.0,0.0,2016.0,0.0,2.3240489,0.00041,-0.00041,0.0,33.4,0.24523316,-0.27,0.0,2.97974842,0.02187824,-0.02408783,0.0,0.0,5107.0,114.835,-111.925,0.0,0.78,0.052,-0.045,0.0,0.88,0.0,4.4805,0.0748335,-0.0753969999999999,0.0,241.5275444,-17.417342,223.184,3.437,-3.337,11.134,0.023,-0.023,9.072,0.021,-0.021,11.0074,0.002295,-0.002295,2355.335257743409,1.0,1.0001423599759698,2355.0,0.0052863848387576,2.794586466344651e-05,1.00015633082182,1.026629837534741,1.026629837534741,0.9734018084389632
EPIC 205470347.01,EPIC 205470347,CANDIDATE,Kruse et al. 2019,Transit,K2,Published Candidate,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h11m41.67s,-17d22m33.65s,2019-09-05,2019-09,2019-09-05,1,1.0,0.0,2019.0,0.0,1.86732,0.00016,-0.00014,0.0,0.648,0.063,-0.112,0.0,0.0578,0.0056,-0.00999,0.0,0.0,5298.0,114.835,-111.925,0.0,0.693,0.033,-0.021,0.0,0.88,0.0,4.4805,0.0748335,-0.0753969999999999,0.0,242.9236052,-17.3760132,103.821,0.515,-0.51,11.376,0.046,-0.046,9.337,0.023,-0.023,11.3433,0.000776,-0.000776,2456.0219628533,1.0,1.000008942529845,2456.0,0.0001723271476833,2.969664582868197e-08,1.000008957378035,1.000850172719698,1.000850172719698,0.9991823978975012
EPIC 205483055.01,EPIC 205483055,CANDIDATE,Kruse et al. 2019,Transit,K2,Published Candidate,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h37m36.35s,-17d17m31.76s,2019-09-05,2019-09,2019-09-05,1,1.0,0.0,2019.0,0.0,22.9735,0.0019,-0.0019,0.0,2.61,0.32,-0.37,0.0,0.233,0.029,-0.033,0.0,0.0,5298.0,114.835,-111.925,0.0,1.067,0.113,-0.062,0.0,0.88,0.0,4.4805,0.0748335,-0.0753969999999999,0.0,249.4014625,-17.2921568,289.569,2.704,-2.655,13.629,0.034,-0.034,10.649,0.022,-0.022,12.9702,0.000216,-0.000216,2450.03319018162,1.0,1.000013547012906,2450.0,0.000256274486818,6.567661259384935e-08,1.000013579850767,1.0012031263120622,1.0012031263120622,0.9989720346536288
EPIC 205483258.01,EPIC 205483258,FALSE POSITIVE,Rizzuto et al. 2017,Transit,K2,Published Candidate,<a refstr=RIZZUTO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..224R/abstract target=ref>Rizzuto et al. 2017</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h23m24.53s,-17d17m27.54s,2017-12-14,2017-12,2017-12-14,1,1.0,0.0,2017.0,0.0,5.6683,0.00041,-0.00041,0.0,2.57,0.24523316,-0.27,0.0,0.22928004,0.02187824,-0.02408783,0.0,0.0,3521.0,98.12,-157.25,0.0,0.956267,0.148981,-0.108974,0.0,0.471,0.0,4.14993,0.136514,-0.204891,0.0,245.8522044,-17.2909833,128.81,0.916,-0.904,14.953,0.206,-0.206,9.652,0.021,-0.021,13.447,0.004913,-0.004913,2482.4732830972325,0.999489093201586,1.0026144115901583,2476.0,0.0379855034676158,0.0014428984736882,1.0033337215512932,1.1743727694471244,1.1743727694471244,0.832723301815285
EPIC 205489894.01,EPIC 205489894,CANDIDATE,Kruse et al. 2019,Transit,K2,Published Candidate,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h29m53.96s,-17d14m50.25s,2019-09-05,2019-09,2019-09-05,1,1.0,0.0,2016.0,0.0,14.65835,0.00043,-0.00043,0.0,1.12,0.3,-0.17,0.0,0.0999,0.03,-0.015,0.0,0.0,5298.0,114.835,-111.925,0.0,0.339,0.09,-0.031,0.0,0.88,0.0,4.4805,0.0748335,-0.0753969999999999,0.0,247.4748134,-17.2472927,45.7725,0.122,-0.122,13.242,0.106,-0.106,8.965,0.021,-0.021,12.276,0.000342,-0.000342,2464.023678105479,1.0,1.0000096096207305,2464.0,0.0002895052463309,8.381328765312996e-08,1.0000096515269703,1.0013869718290256,1.0013869718290256,0.9988357500822004
EPIC 205503762.01,EPIC 205503762,CANDIDATE,Kruse et al. 2019,Transit,K2,Published Candidate,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h13m24.26s,-17d09m18.70s,2019-09-05,2019-09,2019-09-05,1,1.0,0.0,2019.0,0.0,6.4349,0.0012,-0.0011,0.0,2.47,0.3,-0.86,0.0,0.22,0.03,-0.077,0.0,0.0,5298.0,114.835,-111.925,0.0,1.493,0.104,-0.056,0.0,0.88,0.0,4.4805,0.0748335,-0.0753969999999999,0.0,243.351091,-17.1551958,381.071,11.051,-10.454,12.743,0.092,-0.092,10.653,0.027,-0.027,12.5001,0.000189,-0.000189,2410.0087805770186,0.9999976888220596,1.0000036433929538,2410.0,0.0001915422145128,3.6688419940472886e-08,1.0000036617370969,1.0009501413712731,1.0009501413712731,0.999225907822416
EPIC 205530323.01,EPIC 205530323,CANDIDATE,Kruse et al. 2019,Transit,K2,Published Candidate,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h32m55.84s,-16d58m31.51s,2019-09-05,2019-09,2019-09-05,1,1.0,0.0,2019.0,0.0,4.27065,0.00034,-0.00035,0.0,7.6,6.7,-5.8,0.0,0.68,0.6,-0.52,0.0,0.0,5298.0,114.835,-111.925,0.0,1.5,1.4,-1.2,0.0,0.88,0.0,4.4805,0.0748335,-0.0753969999999999,0.0,248.2326858,-16.9754206,49.5536,0.2186,-0.2166,17.0,0.2,-0.2,11.447,0.021,-0.021,15.4082,0.0005,-0.0005,2452.1211402032086,1.0,1.0000494046505746,2452.0,0.001094614590208,1.1981811010963658e-06,1.0000500037113491,1.0054358731460646,1.0054358731460646,0.9945275121018236
